,bbox,image_id,category,name
317,"[614, 400, 190, 151]",115,1,bonirob_2016-05-23-10-37-10_0_frame215
318,"[625, 1, 230, 216]",115,1,bonirob_2016-05-23-10-37-10_0_frame215
319,"[558, 517, 369, 449]",116,1,bonirob_2016-05-23-10-37-10_0_frame216
320,"[602, 37, 353, 400]",116,1,bonirob_2016-05-23-10-37-10_0_frame216
321,"[741, 850, 91, 116]",117,1,bonirob_2016-05-23-10-37-10_0_frame217
322,"[589, 359, 308, 342]",117,1,bonirob_2016-05-23-10-37-10_0_frame217
323,"[638, 1, 306, 172]",117,1,bonirob_2016-05-23-10-37-10_0_frame217
324,"[616, 593, 308, 335]",118,1,bonirob_2016-05-23-10-37-10_0_frame218
325,"[614, 46, 304, 447]",118,1,bonirob_2016-05-23-10-37-10_0_frame218
326,"[806, 905, 69, 61]",119,1,bonirob_2016-05-23-10-37-10_0_frame219
327,"[614, 894, 126, 72]",119,1,bonirob_2016-05-23-10-37-10_0_frame219
328,"[655, 361, 221, 315]",119,1,bonirob_2016-05-23-10-37-10_0_frame219
329,"[647, 11, 295, 363]",120,1,bonirob_2016-05-23-10-37-10_0_frame220
330,"[625, 783, 231, 183]",121,1,bonirob_2016-05-23-10-37-10_0_frame221
331,"[646, 271, 271, 305]",121,1,bonirob_2016-05-23-10-37-10_0_frame221
332,"[746, 1, 165, 110]",121,1,bonirob_2016-05-23-10-37-10_0_frame221
333,"[576, 509, 425, 410]",122,1,bonirob_2016-05-23-10-37-10_0_frame222
334,"[554, 1, 466, 442]",122,1,bonirob_2016-05-23-10-37-10_0_frame222
335,"[543, 708, 456, 257]",123,1,bonirob_2016-05-23-10-37-10_0_frame223
336,"[617, 237, 341, 372]",123,1,bonirob_2016-05-23-10-37-10_0_frame223
337,"[688, 0, 152, 151]",123,1,bonirob_2016-05-23-10-37-10_0_frame223
338,"[560, 496, 404, 444]",124,1,bonirob_2016-05-23-10-37-10_0_frame224
339,"[634, 13, 238, 334]",124,1,bonirob_2016-05-23-10-37-10_0_frame224
340,"[652, 777, 211, 189]",125,1,bonirob_2016-05-23-10-37-10_0_frame225
341,"[584, 204, 344, 402]",125,1,bonirob_2016-05-23-10-37-10_0_frame225
342,"[887, 104, 20, 7]",125,1,bonirob_2016-05-23-10-37-10_0_frame225
343,"[854, 101, 14, 7]",125,1,bonirob_2016-05-23-10-37-10_0_frame225
344,"[775, 1, 131, 100]",125,1,bonirob_2016-05-23-10-37-10_0_frame225
345,"[594, 467, 374, 409]",126,1,bonirob_2016-05-23-10-37-10_0_frame226
346,"[678, 1, 276, 415]",126,1,bonirob_2016-05-23-10-37-10_0_frame226
347,"[667, 752, 277, 214]",127,1,bonirob_2016-05-23-10-37-10_0_frame227
348,"[598, 125, 428, 555]",127,1,bonirob_2016-05-23-10-37-10_0_frame227
349,"[831, 1, 111, 120]",127,1,bonirob_2016-05-23-10-37-10_0_frame227
350,"[825, 928, 57, 38]",128,1,bonirob_2016-05-23-10-37-10_0_frame228
351,"[632, 450, 352, 426]",128,1,bonirob_2016-05-23-10-37-10_0_frame228
352,"[628, 1, 375, 312]",128,1,bonirob_2016-05-23-10-37-10_0_frame228
353,"[654, 699, 328, 266]",129,1,bonirob_2016-05-23-10-37-10_0_frame229
354,"[559, 164, 398, 503]",129,1,bonirob_2016-05-23-10-37-10_0_frame229
355,"[783, 0, 89, 102]",129,1,bonirob_2016-05-23-10-37-10_0_frame229
356,"[352, 461, 346, 301]",130,1,bonirob_2016-05-23-10-37-10_0_frame23
357,"[266, 1, 428, 171]",130,1,bonirob_2016-05-23-10-37-10_0_frame23
358,"[642, 436, 377, 468]",131,1,bonirob_2016-05-23-10-37-10_0_frame230
359,"[595, 1, 418, 377]",131,1,bonirob_2016-05-23-10-37-10_0_frame230
360,"[544, 681, 446, 284]",132,1,bonirob_2016-05-23-10-37-10_0_frame231
361,"[636, 167, 322, 435]",132,1,bonirob_2016-05-23-10-37-10_0_frame231
362,"[784, 1, 47, 40]",132,1,bonirob_2016-05-23-10-37-10_0_frame231
363,"[593, 395, 377, 401]",133,1,bonirob_2016-05-23-10-37-10_0_frame232
364,"[600, 0, 387, 326]",133,1,bonirob_2016-05-23-10-37-10_0_frame232
365,"[822, 958, 12, 6]",134,1,bonirob_2016-05-23-10-37-10_0_frame233
366,"[577, 668, 390, 297]",134,1,bonirob_2016-05-23-10-37-10_0_frame233
367,"[689, 321, 116, 113]",134,1,bonirob_2016-05-23-10-37-10_0_frame233
368,"[746, 0, 75, 131]",134,1,bonirob_2016-05-23-10-37-10_0_frame233
369,"[583, 431, 461, 500]",135,1,bonirob_2016-05-23-10-37-10_0_frame234
370,"[546, 0, 364, 316]",135,1,bonirob_2016-05-23-10-37-10_0_frame234
371,"[527, 694, 363, 272]",136,1,bonirob_2016-05-23-10-37-10_0_frame235
372,"[540, 110, 331, 433]",136,1,bonirob_2016-05-23-10-37-10_0_frame235
373,"[748, 905, 59, 61]",137,1,bonirob_2016-05-23-10-37-10_0_frame236
374,"[517, 447, 342, 339]",137,1,bonirob_2016-05-23-10-37-10_0_frame236
375,"[523, 258, 351, 469]",139,1,bonirob_2016-05-23-10-37-10_0_frame238
376,"[446, 123, 312, 278]",140,1,bonirob_2016-05-23-10-37-10_0_frame239
377,"[674, 1, 38, 26]",140,1,bonirob_2016-05-23-10-37-10_0_frame239
378,"[349, 546, 348, 305]",141,1,bonirob_2016-05-23-10-37-10_0_frame24
379,"[266, 0, 429, 258]",141,1,bonirob_2016-05-23-10-37-10_0_frame24
380,"[569, 880, 58, 85]",142,1,bonirob_2016-05-23-10-37-10_0_frame240
381,"[432, 242, 416, 534]",142,1,bonirob_2016-05-23-10-37-10_0_frame240
382,"[1074, 1, 69, 64]",142,1,bonirob_2016-05-23-10-37-10_0_frame240
383,"[555, 0, 94, 169]",142,1,bonirob_2016-05-23-10-37-10_0_frame240
384,"[489, 0, 68, 52]",142,1,bonirob_2016-05-23-10-37-10_0_frame240
385,"[963, 632, 165, 187]",143,1,bonirob_2016-05-23-10-37-10_0_frame241
386,"[381, 500, 383, 443]",143,1,bonirob_2016-05-23-10-37-10_0_frame241
387,"[423, 86, 312, 371]",143,1,bonirob_2016-05-23-10-37-10_0_frame241
388,"[403, 928, 73, 37]",144,1,bonirob_2016-05-23-10-37-10_0_frame242
389,"[619, 908, 58, 57]",144,1,bonirob_2016-05-23-10-37-10_0_frame242
390,"[448, 327, 311, 350]",144,1,bonirob_2016-05-23-10-37-10_0_frame242
391,"[511, 381, 13, 6]",145,1,bonirob_2016-05-23-10-37-10_0_frame243
392,"[328, 0, 429, 399]",145,1,bonirob_2016-05-23-10-37-10_0_frame243
393,"[421, 781, 224, 184]",146,1,bonirob_2016-05-23-10-37-10_0_frame244
394,"[355, 242, 358, 442]",146,1,bonirob_2016-05-23-10-37-10_0_frame244
395,"[674, 45, 13, 6]",146,1,bonirob_2016-05-23-10-37-10_0_frame244
396,"[506, 0, 162, 182]",146,1,bonirob_2016-05-23-10-37-10_0_frame244
397,"[297, 0, 149, 30]",146,1,bonirob_2016-05-23-10-37-10_0_frame244
398,"[244, 438, 531, 527]",147,1,bonirob_2016-05-23-10-37-10_0_frame245
399,"[313, 0, 408, 402]",147,1,bonirob_2016-05-23-10-37-10_0_frame245
400,"[532, 923, 123, 42]",148,1,bonirob_2016-05-23-10-37-10_0_frame246
401,"[301, 770, 323, 195]",148,1,bonirob_2016-05-23-10-37-10_0_frame246
402,"[751, 437, 21, 8]",148,1,bonirob_2016-05-23-10-37-10_0_frame246
403,"[257, 220, 469, 488]",148,1,bonirob_2016-05-23-10-37-10_0_frame246
404,"[575, 0, 106, 44]",148,1,bonirob_2016-05-23-10-37-10_0_frame246
405,"[350, 0, 139, 126]",148,1,bonirob_2016-05-23-10-37-10_0_frame246
406,"[224, 484, 434, 440]",149,1,bonirob_2016-05-23-10-37-10_0_frame247
407,"[519, 297, 13, 6]",149,1,bonirob_2016-05-23-10-37-10_0_frame247
408,"[296, 1, 392, 417]",149,1,bonirob_2016-05-23-10-37-10_0_frame247
409,"[280, 690, 386, 276]",150,1,bonirob_2016-05-23-10-37-10_0_frame248
410,"[305, 83, 432, 478]",150,1,bonirob_2016-05-23-10-37-10_0_frame248
411,"[476, 910, 51, 55]",151,1,bonirob_2016-05-23-10-37-10_0_frame249
412,"[292, 506, 265, 174]",151,1,bonirob_2016-05-23-10-37-10_0_frame249
413,"[271, 0, 384, 298]",151,1,bonirob_2016-05-23-10-37-10_0_frame249
414,"[350, 715, 346, 241]",152,1,bonirob_2016-05-23-10-37-10_0_frame25
415,"[469, 662, 88, 93]",152,1,bonirob_2016-05-23-10-37-10_0_frame25
416,"[263, 60, 429, 313]",152,1,bonirob_2016-05-23-10-37-10_0_frame25
417,"[242, 614, 392, 352]",153,1,bonirob_2016-05-23-10-37-10_0_frame250
418,"[308, 111, 329, 383]",153,1,bonirob_2016-05-23-10-37-10_0_frame250
419,"[539, 943, 69, 23]",154,1,bonirob_2016-05-23-10-37-10_0_frame251
420,"[561, 931, 17, 9]",154,1,bonirob_2016-05-23-10-37-10_0_frame251
421,"[343, 870, 79, 96]",154,1,bonirob_2016-05-23-10-37-10_0_frame251
422,"[238, 1, 394, 274]",154,1,bonirob_2016-05-23-10-37-10_0_frame251
423,"[212, 524, 433, 441]",155,1,bonirob_2016-05-23-10-37-10_0_frame252
424,"[332, 62, 344, 361]",155,1,bonirob_2016-05-23-10-37-10_0_frame252
425,"[503, 930, 96, 35]",156,1,bonirob_2016-05-23-10-37-10_0_frame253
426,"[473, 913, 31, 52]",156,1,bonirob_2016-05-23-10-37-10_0_frame253
427,"[347, 879, 104, 86]",156,1,bonirob_2016-05-23-10-37-10_0_frame253
428,"[330, 338, 308, 322]",156,1,bonirob_2016-05-23-10-37-10_0_frame253
429,"[712, 134, 14, 7]",156,1,bonirob_2016-05-23-10-37-10_0_frame253
430,"[549, 86, 13, 10]",156,1,bonirob_2016-05-23-10-37-10_0_frame253
431,"[338, 1, 378, 138]",156,1,bonirob_2016-05-23-10-37-10_0_frame253
432,"[307, 596, 385, 316]",157,1,bonirob_2016-05-23-10-37-10_0_frame254
433,"[373, 23, 335, 370]",157,1,bonirob_2016-05-23-10-37-10_0_frame254
434,"[579, 951, 80, 14]",158,1,bonirob_2016-05-23-10-37-10_0_frame255
435,"[363, 948, 88, 17]",158,1,bonirob_2016-05-23-10-37-10_0_frame255
436,"[484, 846, 94, 119]",158,1,bonirob_2016-05-23-10-37-10_0_frame255
437,"[362, 349, 324, 376]",158,1,bonirob_2016-05-23-10-37-10_0_frame255
438,"[435, 0, 339, 194]",158,1,bonirob_2016-05-23-10-37-10_0_frame255
439,"[361, 586, 391, 380]",159,1,bonirob_2016-05-23-10-37-10_0_frame256
440,"[418, 1, 296, 377]",159,1,bonirob_2016-05-23-10-37-10_0_frame256
441,"[603, 928, 90, 38]",160,1,bonirob_2016-05-23-10-37-10_0_frame257
442,"[414, 924, 114, 42]",160,1,bonirob_2016-05-23-10-37-10_0_frame257
443,"[531, 805, 148, 154]",160,1,bonirob_2016-05-23-10-37-10_0_frame257
444,"[468, 322, 302, 357]",160,1,bonirob_2016-05-23-10-37-10_0_frame257
445,"[603, 1, 76, 91]",160,1,bonirob_2016-05-23-10-37-10_0_frame257
446,"[430, 1, 145, 148]",160,1,bonirob_2016-05-23-10-37-10_0_frame257
447,"[398, 526, 397, 420]",161,1,bonirob_2016-05-23-10-37-10_0_frame258
448,"[499, 151, 188, 208]",161,1,bonirob_2016-05-23-10-37-10_0_frame258
449,"[494, 938, 82, 27]",162,1,bonirob_2016-05-23-10-37-10_0_frame259
450,"[590, 905, 65, 60]",162,1,bonirob_2016-05-23-10-37-10_0_frame259
451,"[530, 361, 186, 254]",162,1,bonirob_2016-05-23-10-37-10_0_frame259
452,"[436, 1, 320, 276]",162,1,bonirob_2016-05-23-10-37-10_0_frame259
453,"[419, 956, 15, 9]",163,1,bonirob_2016-05-23-10-37-10_0_frame26
454,"[367, 953, 41, 12]",163,1,bonirob_2016-05-23-10-37-10_0_frame26
455,"[576, 934, 119, 31]",163,1,bonirob_2016-05-23-10-37-10_0_frame26
456,"[476, 893, 82, 72]",163,1,bonirob_2016-05-23-10-37-10_0_frame26
457,"[267, 296, 426, 313]",163,1,bonirob_2016-05-23-10-37-10_0_frame26
458,"[437, 1, 319, 145]",163,1,bonirob_2016-05-23-10-37-10_0_frame26
459,"[410, 620, 432, 346]",164,1,bonirob_2016-05-23-10-37-10_0_frame260
460,"[679, 300, 14, 8]",164,1,bonirob_2016-05-23-10-37-10_0_frame260
461,"[372, 1, 457, 420]",164,1,bonirob_2016-05-23-10-37-10_0_frame260
462,"[366, 735, 379, 230]",165,1,bonirob_2016-05-23-10-37-10_0_frame261
463,"[357, 179, 494, 498]",165,1,bonirob_2016-05-23-10-37-10_0_frame261
464,"[669, 1, 65, 102]",165,1,bonirob_2016-05-23-10-37-10_0_frame261
465,"[598, 953, 23, 9]",166,1,bonirob_2016-05-23-10-37-10_0_frame262
466,"[684, 926, 48, 40]",166,1,bonirob_2016-05-23-10-37-10_0_frame262
467,"[457, 902, 105, 64]",166,1,bonirob_2016-05-23-10-37-10_0_frame262
468,"[471, 1, 343, 804]",166,1,bonirob_2016-05-23-10-37-10_0_frame262
469,"[476, 699, 344, 267]",167,1,bonirob_2016-05-23-10-37-10_0_frame263
470,"[436, 168, 344, 348]",167,1,bonirob_2016-05-23-10-37-10_0_frame263
471,"[442, 386, 341, 390]",168,1,bonirob_2016-05-23-10-37-10_0_frame264
472,"[610, 71, 14, 8]",168,1,bonirob_2016-05-23-10-37-10_0_frame264
473,"[554, 1, 164, 119]",168,1,bonirob_2016-05-23-10-37-10_0_frame264
474,"[543, 654, 161, 209]",169,1,bonirob_2016-05-23-10-37-10_0_frame265
475,"[936, 377, 144, 194]",169,1,bonirob_2016-05-23-10-37-10_0_frame265
476,"[460, 16, 360, 534]",169,1,bonirob_2016-05-23-10-37-10_0_frame265
477,"[646, 887, 120, 79]",170,1,bonirob_2016-05-23-10-37-10_0_frame266
478,"[551, 797, 100, 169]",170,1,bonirob_2016-05-23-10-37-10_0_frame266
479,"[459, 256, 395, 435]",170,1,bonirob_2016-05-23-10-37-10_0_frame266
480,"[498, 139, 13, 6]",170,1,bonirob_2016-05-23-10-37-10_0_frame266
481,"[503, 132, 13, 6]",170,1,bonirob_2016-05-23-10-37-10_0_frame266
482,"[736, 1, 136, 105]",170,1,bonirob_2016-05-23-10-37-10_0_frame266
483,"[680, 1, 53, 33]",170,1,bonirob_2016-05-23-10-37-10_0_frame266
484,"[472, 1, 210, 133]",170,1,bonirob_2016-05-23-10-37-10_0_frame266
485,"[449, 504, 398, 435]",171,1,bonirob_2016-05-23-10-37-10_0_frame267
486,"[474, 63, 313, 402]",171,1,bonirob_2016-05-23-10-37-10_0_frame267
487,"[587, 939, 62, 27]",172,1,bonirob_2016-05-23-10-37-10_0_frame268
488,"[462, 897, 115, 69]",172,1,bonirob_2016-05-23-10-37-10_0_frame268
489,"[663, 891, 114, 75]",172,1,bonirob_2016-05-23-10-37-10_0_frame268
490,"[474, 267, 303, 378]",172,1,bonirob_2016-05-23-10-37-10_0_frame268
491,"[619, 1, 101, 138]",172,1,bonirob_2016-05-23-10-37-10_0_frame268
492,"[427, 1, 157, 91]",172,1,bonirob_2016-05-23-10-37-10_0_frame268
493,"[412, 501, 422, 436]",173,1,bonirob_2016-05-23-10-37-10_0_frame269
494,"[490, 1, 317, 410]",173,1,bonirob_2016-05-23-10-37-10_0_frame269
495,"[354, 902, 256, 63]",174,1,bonirob_2016-05-23-10-37-10_0_frame27
496,"[256, 357, 492, 375]",174,1,bonirob_2016-05-23-10-37-10_0_frame27
497,"[550, 1, 160, 130]",174,1,bonirob_2016-05-23-10-37-10_0_frame27
498,"[521, 1, 57, 85]",174,1,bonirob_2016-05-23-10-37-10_0_frame27
499,"[359, 1, 153, 62]",174,1,bonirob_2016-05-23-10-37-10_0_frame27
500,"[676, 924, 115, 41]",175,1,bonirob_2016-05-23-10-37-10_0_frame270
501,"[621, 917, 49, 45]",175,1,bonirob_2016-05-23-10-37-10_0_frame270
502,"[507, 769, 133, 196]",175,1,bonirob_2016-05-23-10-37-10_0_frame270
503,"[465, 277, 369, 424]",175,1,bonirob_2016-05-23-10-37-10_0_frame270
504,"[567, 0, 175, 167]",175,1,bonirob_2016-05-23-10-37-10_0_frame270
505,"[425, 498, 471, 467]",176,1,bonirob_2016-05-23-10-37-10_0_frame271
506,"[526, 0, 286, 451]",176,1,bonirob_2016-05-23-10-37-10_0_frame271
507,"[516, 686, 282, 279]",177,1,bonirob_2016-05-23-10-37-10_0_frame272
508,"[528, 286, 273, 262]",177,1,bonirob_2016-05-23-10-37-10_0_frame272
509,"[728, 0, 91, 58]",177,1,bonirob_2016-05-23-10-37-10_0_frame272
510,"[459, 517, 356, 329]",178,1,bonirob_2016-05-23-10-37-10_0_frame273
511,"[424, 1, 408, 282]",178,1,bonirob_2016-05-23-10-37-10_0_frame273
512,"[414, 715, 406, 250]",179,1,bonirob_2016-05-23-10-37-10_0_frame274
513,"[476, 117, 366, 507]",179,1,bonirob_2016-05-23-10-37-10_0_frame274
514,"[620, 949, 51, 16]",180,1,bonirob_2016-05-23-10-37-10_0_frame275
515,"[523, 0, 296, 358]",180,1,bonirob_2016-05-23-10-37-10_0_frame275
516,"[487, 745, 319, 221]",181,1,bonirob_2016-05-23-10-37-10_0_frame276
517,"[500, 198, 391, 418]",181,1,bonirob_2016-05-23-10-37-10_0_frame276
518,"[496, 544, 226, 150]",182,1,bonirob_2016-05-23-10-37-10_0_frame277
519,"[478, 0, 386, 329]",182,1,bonirob_2016-05-23-10-37-10_0_frame277
520,"[515, 729, 340, 236]",183,1,bonirob_2016-05-23-10-37-10_0_frame278
521,"[448, 173, 382, 394]",183,1,bonirob_2016-05-23-10-37-10_0_frame278
522,"[681, 917, 82, 49]",184,1,bonirob_2016-05-23-10-37-10_0_frame279
523,"[502, 398, 326, 381]",184,1,bonirob_2016-05-23-10-37-10_0_frame279
524,"[520, 1, 333, 243]",184,1,bonirob_2016-05-23-10-37-10_0_frame279
525,"[259, 531, 491, 300]",185,1,bonirob_2016-05-23-10-37-10_0_frame28
526,"[357, 6, 300, 259]",185,1,bonirob_2016-05-23-10-37-10_0_frame28
527,"[505, 689, 332, 276]",186,1,bonirob_2016-05-23-10-37-10_0_frame280
528,"[395, 104, 413, 483]",186,1,bonirob_2016-05-23-10-37-10_0_frame280
529,"[513, 363, 330, 480]",187,1,bonirob_2016-05-23-10-37-10_0_frame281
530,"[489, 1, 369, 378]",187,1,bonirob_2016-05-23-10-37-10_0_frame281
531,"[416, 354, 493, 479]",188,1,bonirob_2016-05-23-10-37-10_0_frame282
532,"[476, 0, 423, 313]",188,1,bonirob_2016-05-23-10-37-10_0_frame282
533,"[592, 462, 307, 286]",189,1,bonirob_2016-05-23-10-37-10_0_frame283
534,"[515, 1, 426, 275]",189,1,bonirob_2016-05-23-10-37-10_0_frame283
535,"[735, 938, 34, 27]",190,1,bonirob_2016-05-23-10-37-10_0_frame284
536,"[591, 388, 338, 420]",190,1,bonirob_2016-05-23-10-37-10_0_frame284
537,"[650, 131, 13, 6]",190,1,bonirob_2016-05-23-10-37-10_0_frame284
538,"[616, 0, 306, 231]",190,1,bonirob_2016-05-23-10-37-10_0_frame284
539,"[669, 907, 69, 58]",191,1,bonirob_2016-05-23-10-37-10_0_frame285
540,"[604, 369, 376, 473]",191,1,bonirob_2016-05-23-10-37-10_0_frame285
541,"[502, 0, 409, 191]",191,1,bonirob_2016-05-23-10-37-10_0_frame285
542,"[511, 687, 378, 279]",192,1,bonirob_2016-05-23-10-37-10_0_frame286
543,"[1244, 665, 42, 43]",192,1,bonirob_2016-05-23-10-37-10_0_frame286
544,"[567, 95, 299, 347]",192,1,bonirob_2016-05-23-10-37-10_0_frame286
545,"[762, 923, 88, 42]",193,1,bonirob_2016-05-23-10-37-10_0_frame287
546,"[606, 886, 70, 79]",193,1,bonirob_2016-05-23-10-37-10_0_frame287
547,"[569, 319, 359, 457]",193,1,bonirob_2016-05-23-10-37-10_0_frame287
548,"[559, 19, 18, 8]",193,1,bonirob_2016-05-23-10-37-10_0_frame287
549,"[555, 0, 282, 248]",193,1,bonirob_2016-05-23-10-37-10_0_frame287
550,"[495, 558, 438, 408]",194,1,bonirob_2016-05-23-10-37-10_0_frame288
551,"[597, 360, 348, 389]",195,1,bonirob_2016-05-23-10-37-10_0_frame289
552,"[603, 0, 396, 207]",195,1,bonirob_2016-05-23-10-37-10_0_frame289
553,"[347, 802, 300, 164]",196,1,bonirob_2016-05-23-10-37-10_0_frame29
554,"[511, 565, 477, 400]",197,1,bonirob_2016-05-23-10-37-10_0_frame290
555,"[488, 14, 460, 523]",197,1,bonirob_2016-05-23-10-37-10_0_frame290
556,"[554, 955, 27, 11]",198,1,bonirob_2016-05-23-10-37-10_0_frame291
557,"[496, 948, 55, 18]",198,1,bonirob_2016-05-23-10-37-10_0_frame291
558,"[652, 845, 173, 121]",198,1,bonirob_2016-05-23-10-37-10_0_frame291
559,"[801, 1, 106, 34]",198,1,bonirob_2016-05-23-10-37-10_0_frame291
560,"[635, 1, 161, 135]",198,1,bonirob_2016-05-23-10-37-10_0_frame291
561,"[507, 623, 422, 342]",199,1,bonirob_2016-05-23-10-37-10_0_frame292
562,"[581, 0, 336, 406]",199,1,bonirob_2016-05-23-10-37-10_0_frame292
563,"[782, 858, 13, 6]",200,1,bonirob_2016-05-23-10-37-10_0_frame293
564,"[576, 773, 335, 192]",200,1,bonirob_2016-05-23-10-37-10_0_frame293
565,"[563, 240, 394, 568]",200,1,bonirob_2016-05-23-10-37-10_0_frame293
566,"[875, 2, 14, 7]",200,1,bonirob_2016-05-23-10-37-10_0_frame293
567,"[772, 1, 137, 64]",200,1,bonirob_2016-05-23-10-37-10_0_frame293
568,"[680, 1, 102, 119]",200,1,bonirob_2016-05-23-10-37-10_0_frame293
569,"[541, 570, 355, 389]",201,1,bonirob_2016-05-23-10-37-10_0_frame294
570,"[522, 0, 369, 301]",201,1,bonirob_2016-05-23-10-37-10_0_frame294
571,"[773, 955, 13, 6]",202,1,bonirob_2016-05-23-10-37-10_0_frame295
572,"[823, 952, 53, 13]",202,1,bonirob_2016-05-23-10-37-10_0_frame295
573,"[672, 826, 102, 139]",202,1,bonirob_2016-05-23-10-37-10_0_frame295
574,"[604, 308, 290, 324]",202,1,bonirob_2016-05-23-10-37-10_0_frame295
575,"[796, 1, 123, 121]",202,1,bonirob_2016-05-23-10-37-10_0_frame295
576,"[580, 1, 95, 126]",202,1,bonirob_2016-05-23-10-37-10_0_frame295
577,"[561, 462, 352, 467]",203,1,bonirob_2016-05-23-10-37-10_0_frame296
578,"[596, 0, 318, 366]",203,1,bonirob_2016-05-23-10-37-10_0_frame296
579,"[610, 941, 69, 24]",204,1,bonirob_2016-05-23-10-37-10_0_frame297
580,"[659, 780, 237, 185]",204,1,bonirob_2016-05-23-10-37-10_0_frame297
581,"[543, 240, 349, 423]",204,1,bonirob_2016-05-23-10-37-10_0_frame297
582,"[677, 0, 70, 37]",204,1,bonirob_2016-05-23-10-37-10_0_frame297
583,"[503, 491, 426, 363]",205,1,bonirob_2016-05-23-10-37-10_0_frame298
584,"[567, 0, 328, 355]",205,1,bonirob_2016-05-23-10-37-10_0_frame298
585,"[556, 792, 332, 174]",206,1,bonirob_2016-05-23-10-37-10_0_frame299
586,"[544, 153, 377, 557]",206,1,bonirob_2016-05-23-10-37-10_0_frame299
587,"[341, 0, 352, 135]",207,1,bonirob_2016-05-23-10-37-10_0_frame30
588,"[577, 498, 257, 280]",208,1,bonirob_2016-05-23-10-37-10_0_frame300
589,"[509, 0, 368, 338]",208,1,bonirob_2016-05-23-10-37-10_0_frame300
590,"[488, 747, 328, 219]",209,1,bonirob_2016-05-23-10-37-10_0_frame301
591,"[526, 406, 291, 337]",210,1,bonirob_2016-05-23-10-37-10_0_frame302
592,"[517, 1, 318, 326]",210,1,bonirob_2016-05-23-10-37-10_0_frame302
593,"[464, 765, 18, 12]",211,1,bonirob_2016-05-23-10-37-10_0_frame303
594,"[485, 706, 17, 11]",211,1,bonirob_2016-05-23-10-37-10_0_frame303
595,"[492, 682, 344, 283]",211,1,bonirob_2016-05-23-10-37-10_0_frame303
596,"[494, 93, 402, 466]",211,1,bonirob_2016-05-23-10-37-10_0_frame303
597,"[585, 888, 85, 78]",212,1,bonirob_2016-05-23-10-37-10_0_frame304
598,"[529, 516, 97, 72]",212,1,bonirob_2016-05-23-10-37-10_0_frame304
599,"[508, 1, 315, 219]",212,1,bonirob_2016-05-23-10-37-10_0_frame304
600,"[511, 572, 342, 394]",213,1,bonirob_2016-05-23-10-37-10_0_frame305
601,"[472, 15, 364, 442]",213,1,bonirob_2016-05-23-10-37-10_0_frame305
602,"[338, 737, 352, 200]",214,1,bonirob_2016-05-23-10-37-10_0_frame31
603,"[462, 279, 105, 149]",214,1,bonirob_2016-05-23-10-37-10_0_frame31
604,"[478, 539, 142, 160]",215,1,bonirob_2016-05-23-10-37-10_0_frame32
605,"[500, 16, 221, 191]",215,1,bonirob_2016-05-23-10-37-10_0_frame32
606,"[492, 814, 225, 152]",216,1,bonirob_2016-05-23-10-37-10_0_frame33
607,"[463, 274, 130, 220]",216,1,bonirob_2016-05-23-10-37-10_0_frame33
608,"[415, 428, 270, 348]",217,1,bonirob_2016-05-23-10-37-10_0_frame34
609,"[326, 207, 429, 298]",218,1,bonirob_2016-05-23-10-37-10_0_frame35
610,"[428, 450, 211, 344]",219,1,bonirob_2016-05-23-10-37-10_0_frame36
611,"[416, 1, 180, 126]",219,1,bonirob_2016-05-23-10-37-10_0_frame36
612,"[395, 755, 197, 150]",220,1,bonirob_2016-05-23-10-37-10_0_frame37
613,"[427, 567, 124, 111]",221,1,bonirob_2016-05-23-10-37-10_0_frame38
614,"[231, 554, 227, 79]",221,1,bonirob_2016-05-23-10-37-10_0_frame38
615,"[471, 421, 98, 129]",221,1,bonirob_2016-05-23-10-37-10_0_frame38
616,"[489, 70, 12, 7]",221,1,bonirob_2016-05-23-10-37-10_0_frame38
617,"[437, 1, 86, 97]",221,1,bonirob_2016-05-23-10-37-10_0_frame38
618,"[426, 724, 94, 181]",222,1,bonirob_2016-05-23-10-37-10_0_frame39
619,"[614, 273, 65, 40]",222,1,bonirob_2016-05-23-10-37-10_0_frame39
620,"[419, 175, 180, 246]",222,1,bonirob_2016-05-23-10-37-10_0_frame39
621,"[536, 936, 34, 29]",223,1,bonirob_2016-05-23-10-37-10_0_frame40
622,"[426, 421, 210, 159]",223,1,bonirob_2016-05-23-10-37-10_0_frame40
623,"[507, 1, 66, 46]",223,1,bonirob_2016-05-23-10-37-10_0_frame40
624,"[504, 700, 70, 92]",224,1,bonirob_2016-05-23-10-37-10_0_frame41
625,"[393, 87, 277, 277]",224,1,bonirob_2016-05-23-10-37-10_0_frame41
626,"[502, 865, 161, 101]",225,1,bonirob_2016-05-23-10-37-10_0_frame42
627,"[425, 310, 289, 320]",225,1,bonirob_2016-05-23-10-37-10_0_frame42
628,"[410, 132, 321, 236]",226,1,bonirob_2016-05-23-10-37-10_0_frame43
629,"[514, 944, 38, 22]",227,1,bonirob_2016-05-23-10-37-10_0_frame44
630,"[591, 929, 65, 37]",227,1,bonirob_2016-05-23-10-37-10_0_frame44
631,"[450, 344, 245, 335]",227,1,bonirob_2016-05-23-10-37-10_0_frame44
632,"[646, 310, 43, 35]",227,1,bonirob_2016-05-23-10-37-10_0_frame44
633,"[591, 1, 55, 81]",227,1,bonirob_2016-05-23-10-37-10_0_frame44
